,date,user,conversation,replies number,likes number,rewteets number,cleaned_data,token_data,polarity,bert_sentiment,vader_sentiment
141,2023-03-04 16:27:12+00:00,stephensenn,"@ylecun Approximately one in four Americans will be born under water signs, so it’s hardly surprising if they believe in astrology.",0,1,0,,,,,
142,2023-03-04 16:26:06+00:00,sarmientoj24,"@ylecun @MetaAI I think a better metric is if it is normalized by the size of the team. Of course Google and Meta (surprisingly not NVIDIA) are going to be leaders. There should be a correlation to how large a team is and that -- more resources to train, more people, more funding, etc.",0,2,0,,,,,
143,2023-03-04 16:19:52+00:00,JVannimenus,"@ylecun @yudapearl I think incorporating some randomness in the algorithms would make them more human-like. Some form of educated guess, weighing the possibilities with probabilities and chosing one, as in the Monte Carlo method. Not sure computer scientists like that, but it’s a powerful approach.",0,1,0,,,,,
144,2023-03-04 16:17:10+00:00,rcpinto_,@ylecun @ESYudkowsky Really? https://t.co/fXdX2iV44y,0,4,0,,,,,
145,2023-03-04 15:42:05+00:00,joebardin,@ylecun Yes and people are particularly good drivers either,0,0,0,,,,,
146,2023-03-04 14:18:59+00:00,taneemishere,"@ylecun @MetaAI an interesting stat can be drawn from this chart that in 2021 there way too less papers than 2020 and 2022 ... don't why is it but there is if you look 

anyone have an idea?",0,0,0,,,,,
147,2023-03-04 14:13:57+00:00,lushilin233,@ylecun @memdotai mem it,1,0,0,,,,,
148,2023-03-04 13:33:48+00:00,gonzalezharry3,@ylecun Why is that a joke?,0,0,0,,,,,
149,2023-03-04 12:50:09+00:00,AshleyAitken,"@ylecun Absolutely.  Causal inference and reasoning is a ""program running on top of language.""  Some humans learn how to do it better than others.  LLMs will be able to do it better than humans (when trained appropriately, if they're not already better).",0,0,0,,,,,
150,2023-03-04 12:41:50+00:00,runeconnor,"@ylecun @ylecun hey Dr. LeCun. This UML person: @Grady_Booch wants to be unblocked by you, or rather is asking why you are still blocking him",0,0,0,,,,,
151,2023-03-04 12:38:39+00:00,VictorSenkevich,"@ylecun ✋ This is an important and serious idea demonstrating the need to integrate ""associative"" LLMs and ""reasonable"" AGI
https://t.co/L3eREQnY9m",0,0,0,,,,,
152,2023-03-04 12:36:02+00:00,thesubtle,@ylecun @MetaAI *slow clap*,0,0,0,,,,,
153,2023-03-04 12:35:18+00:00,ShafronTom,"@ylecun @pranesh @sunil_abraham @MetaAI That's not going to serve google well in this coming race... probably related to why they've been slow to commercialize and now find themselves in a ""code red"".",0,0,0,,,,,
154,2023-03-04 12:33:47+00:00,ShafronTom,"@ylecun @MetaAI Yes, but to compete going forward you need to commercialize asap and unfortunately it won't be all public (papers).  AGI is no longer a long term research project... search is a $100b+ business, funding about to 100x for those that can justify it.",0,0,0,,,,,
155,2023-03-04 12:31:03+00:00,VictorSenkevich,"@ylecun 👉 ""there's a grain of truth in every joke""
https://t.co/yvwJ0H4mmI",0,0,0,,,,,
156,2023-03-04 12:09:57+00:00,notbyintent,@ylecun You’re touching on dangerous ground. We can train/demand AI to explain itself.  We can’t train nor force humans to do so.  What will the future look like?,0,0,0,,,,,
157,2023-03-04 11:43:46+00:00,examachine1,@ylecun @yudapearl 💯,0,0,0,,,,,
158,2023-03-04 11:35:16+00:00,cic_agi,@ylecun @MetaAI 👏👏👏,0,0,0,,,,,
159,2023-03-04 11:09:51+00:00,aeloi32,"@ylecun @pranesh @sunil_abraham @MetaAI They are based in different countries, for one thing. And deep mind was kind of swiped by Alphabet, away from Meta. Which apparently gave deep mind some clout in setting their terms of the acquisition, as well as their independence.",0,3,0,,,,,
160,2023-03-04 11:06:08+00:00,_florianmai,@ylecun Just admit that this is not a joke and you're dead serious about it. :-),0,0,0,,,,,
161,2023-03-04 11:00:47+00:00,aeloi32,@ylecun @MetaAI How do you feel about the llama models getting leaked on torrent with the links being added to your official github via pull requests?,0,0,0,,,,,
162,2023-03-04 10:55:46+00:00,trunghlt,@ylecun Good enough that we don't need all data in the world like LLM to put together a coherent sentence and drive without millions of hours of training,1,1,0,,,,,
163,2023-03-04 10:53:44+00:00,Luppoloo,"@ylecun @MetaAI Obviously, this has nothing to do with the fact that a paper from Facebook and Google will resonate way more on the internet due to the fame of the two companies and the marketing, often in terms of advertised blog posts, that goes into it.",0,0,0,,,,,
164,2023-03-04 10:17:38+00:00,jvincent,"@ylecun This behavior can achieved by prompt engineering, outside the box",0,0,0,,,,,
165,2023-03-04 10:07:06+00:00,jvincent,"@ylecun @DavidBensh With LLM, the thinking loop is outside the network, iterating over each next token.",0,0,0,,,,,
166,2023-03-04 10:00:48+00:00,jvincent,"@ylecun Could it be that ""attention"" is better at understanding than the human brain can ?",0,0,0,,,,,
167,2023-03-04 09:50:39+00:00,farzan__ekram07,"@ylecun Great to see people using ChatGPT in creative ways! Who knew it could also produce horoscopes? 😂 Glad you had a good laugh, Yann! #ChatGPT #creativeuses #publiclecture #funnyexchange",0,0,0,,,,,
168,2023-03-04 09:44:54+00:00,jscix,@ylecun Did you guys realize this has happened?,1,0,0,,,,,
169,2023-03-04 09:20:57+00:00,OAfzal2,@ylecun @mohammed_hijab,0,0,0,,,,,
170,2023-03-04 09:20:34+00:00,kaalam_ai,@ylecun @yudapearl And the tool we have for that is RL. (The cherry),2,1,0,,,,,
171,2023-03-04 08:43:29+00:00,JChernee,@ylecun Only people with iq over 120 understand the logic of astrology. You are brave to expose your cognitive flaw!,0,0,0,,,,,
172,2023-03-04 08:33:07+00:00,_jasonwei,@ylecun @MetaAI Huge bias: this list is skewed towards papers published earlier in the year. If you published a paper in Dec 2022 you basically had no chance lol,4,51,0,,,,,
173,2023-03-04 08:04:23+00:00,ericbrunetgouet,"@ylecun This is called teleological thinking a bias studied in child psychology. Maybe to be implemented in IA to be more human,  for the ""better and the worst..."" https://t.co/5v6rx7BWww",0,0,0,,,,,
174,2023-03-04 07:44:45+00:00,wayneholmes,@ylecun @MetaAI Are you really suggesting that number of citations = quality? Or is it just a convenient number to bolster your questionable life choice?,0,2,0,,,,,
175,2023-03-04 07:24:52+00:00,IvanOmarOT,"@ylecun Now you start to realize the value of LLMs? I suspect at some point LLM models will make up religions too and humans will be their gods who made them in their image, after their likeness.",0,0,0,,,,,
176,2023-03-04 07:14:49+00:00,_DaveSullivan,@ylecun joking but not joking 😉,0,0,0,,,,,
177,2023-03-04 06:40:01+00:00,HanouneSouheil,"@ylecun @MetaAI And the community thank you for that @ylecun. As a CTO of an AI scale up, your work and the work done by these various labs impact us daily and we would not be able to accelerate the value provided by AI to the markets and to society without this open publication approach 🙏",0,3,0,,,,,
178,2023-03-04 06:29:07+00:00,rationalaussie,"@ylecun @yudapearl Why can't LLMs learn causal reasoning in a different way to the way humans do though? I.e. reverse engineering the entire latent space of human thought.

How do we know there isn't an alternative intelligence that can be derived from a different latent space.",1,0,0,,,,,
179,2023-03-04 06:21:34+00:00,farzan__ekram07,"@ylecun Haha, I completely agree! This joke highlights the limitations of both humans and AI in understanding causality and reasoning, as evidenced by beliefs in things like astrology and religion, and the ongoing research to improve these capabilities in AI.",0,1,0,,,,,
180,2023-03-04 06:02:07+00:00,quacktack,@ylecun @MetaAI Or it's because it's Meta,0,0,0,,,,,
181,2023-03-04 05:55:04+00:00,HmFood4Thought,"@ylecun @MetaAI ""quality over quantity""

Now I definitely know there are French researchers on the team, haha.",0,0,0,,,,,
182,2023-03-04 04:14:15+00:00,FloydElliot,"@ylecun @MetaAI Do you? Is that why you block @Grady_Booch, one of the eminences of software engineering?",0,3,1,,,,,
183,2023-03-04 04:08:52+00:00,woundedkarma,@ylecun @MetaAI Ooooooo you work at facebook.  Now it all makes sense.,0,0,0,,,,,
184,2023-03-04 03:59:04+00:00,woundedkarma,@ylecun @readmeye There's plenty of bad ideas that have nothing to do with religion. Science is full of them. It often isn't the religion that's bad but the control it gives the devious over the fearful.,1,0,0,,,,,
185,2023-03-04 03:56:18+00:00,CAMG_ACC,"@ylecun @MetaAI Oh, you are so great!",0,0,0,,,,,
186,2023-03-04 03:51:03+00:00,woundedkarma,"@ylecun ChatGPT says: As an AI, I'm great at reasoning but not so great at finding purpose. Maybe that's where religion comes in? It provides community and guidance, even if not based on hard data. Let's not write it off completely!",0,1,0,,,,,
187,2023-03-04 03:47:17+00:00,truesteel23,@ylecun @MetaAI You wizards are up there in the tower. Create a spellbook for the masses.,1,0,0,,,,,
188,2023-03-04 03:40:23+00:00,_AyushKaushal,"@ylecun @bindureddy Seems like people are still throwing vitriol at your face for the current version of *open source*.
Either of the two things can happen: Meta will truly open source models or not share them at all. https://t.co/7nw2lF7yjl",0,0,0,,,,,
189,2023-03-04 03:34:02+00:00,velicanerdem,"@ylecun @MetaAI &gt;Quality over quantity 

I don't see how that is exactly beneficial.

The important question is: what do you think that you have (and that you can give) more than academics &gt;= PhD. Is it more efficient or less, for example? HowdoesML/RD projectmanagement actually work? Agile? 😅",0,1,0,,,,,
190,2023-03-04 03:21:21+00:00,velicanerdem,"@ylecun @readmeye Still, thinking religion has a problem with causal inference is simply not right. Religion has no qualms with physics. It is the people and their agenda that has a problem. Like televangelism.",1,0,0,,,,,
191,2023-03-04 03:17:42+00:00,LucasAMorton,@ylecun My uncle tells me he used to believe as a child that trees flapped their branches to create wind.,0,1,0,,,,,
192,2023-03-04 03:13:48+00:00,artistexyz,"@ylecun @yudapearl We can do it. We are Americans :)
https://t.co/KDztlX9jww",0,0,0,,,,,
193,2023-03-04 03:05:53+00:00,banqjdon,"@ylecun There are two default settings for a person: doubt and belief. The former is scientific spirit, and the latter is religious belief",0,1,0,,,,,
194,2023-03-04 02:54:06+00:00,JosephJacks_,@ylecun I still love you. 🫶🏻,0,1,0,,,,,
195,2023-03-04 02:52:32+00:00,AbhiRaama22,"@ylecun What's the problem with just correlations? Some of the high correlation features must also be casually related, no? Will probably suffice for most applications.",0,1,0,,,,,
196,2023-03-04 02:50:40+00:00,ravisyal,@ylecun Open source never going to solve anything meaningful that is just the nature of stuff,0,0,0,,,,,
197,2023-03-04 02:46:59+00:00,pmddomingos,@ylecun Right now AIs can't even do bad causal inference.,2,9,0,,,,,
198,2023-03-04 02:46:42+00:00,ZainulA40877140,"@ylecun Casual Inference :

ML with common sense.

Causal connection-based conclusion process.

     Methods:

Simple methods with theoretical guarantee.

Not suﬃcient to handle high dimension data.",0,0,0,,,,,
199,2023-03-04 02:35:26+00:00,jackythirdy,@ylecun @MetaAI Microsoft has their own AI division outside openai?,2,0,0,,,,,
200,2023-03-04 02:17:42+00:00,partha_mitra,"@ylecun Convnets are actually not a good model of the visual cortex since there is no translational invariance implemented in real neurons - no weight sharing - and moreover there is foveated vision. Transformers, by giving up on convolutions, may perhaps be moving closer to the biology",1,2,0,,,,,
201,2023-03-04 01:58:04+00:00,pranesh,"@ylecun @sunil_abraham @MetaAI I'm curious: would you know why DeepMind and Google are ranked separately rather than as ""Alphabet""? Wouldn't the other orgs have multiple subdivisions as well?",1,10,0,,,,,
202,2023-03-04 01:47:18+00:00,INTELLOPY,"@ylecun @yudapearl The “perceptual” level of consciousness of all animals integrates sensory information into percepts. Animals can plan and execute goal oriented action, but that is not “reasoning.” Reason is the “conceptual” consciousness level of humans that integrates https://t.co/MdQq9PBcps… https://t.co/6LNJJ0u000",0,0,0,,,,,
203,2023-03-04 01:29:19+00:00,_ash_ran,"@ylecun So you believe planets don't affect human moods? Just think once on it. 

Religion is about realizing true self. The practices in the name of religion are mostly bs. Religion is to know the supreme. Supreme is beyond causal. So you are right here.",0,0,0,,,,,
204,2023-03-04 01:23:53+00:00,AI_ML_iQ,@ylecun https://t.co/jAck3FOfnA paper contains possible mechanism for long range predictions in the form of new relative position representation. This representation can be utilized when elements next to each other in input sequence can be at random locations in actual dataset/corpus.,0,0,0,,,,,
205,2023-03-04 00:52:24+00:00,god_programming,"@ylecun Reasonable. When I proposed an updated definition of the archaic God, similar to how asthma was once supposedly mythical in description, until we knew better, I thought either humans detect themselves as the only Gods that can solve our own problems, or we discard God altogether! https://t.co/JehG1aszbD",0,0,0,,,,,
206,2023-03-04 00:37:12+00:00,craigrmartin,@ylecun I think CovNets are genius - thanks for your work on them.,0,0,0,,,,,
207,2023-03-04 00:33:47+00:00,am_4444444,@ylecun &lt;s&gt; most of us are dumb &lt;s/&gt;,0,0,0,,,,,
208,2023-03-04 00:28:41+00:00,hari_koduvely,"@ylecun Einstein was a religious person. According to you he is not good at causal inference, common Prof @ylecun Religion is associated with spirituality which is another dimension of human experience just like emotions. Pls don’t mix it up with intellectual capabilities of mind.",2,0,0,,,,,
209,2023-03-04 00:12:08+00:00,tarekgoesplaces,"@ylecun Don't we train ConvNets wrong as we provide 2D input, although the perceived image would be an abstraction of something 3D? While we expect the ConvNets to ""see"" a beak, we only provide it with images of triangles.",0,0,0,,,,,
